"","id","duration","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_id","subscription_type","zip_code"
"730",587995,89,2014-12-30 11:47:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-12-30 11:49:00,"San Francisco Caltrain (Townsend at 4th)",70,480,"Subscriber",95129
"731",587637,106,2014-12-29 20:10:00,"Mechanics Plaza (Market at Battery)",75,2014-12-29 20:12:00,"Mechanics Plaza (Market at Battery)",75,587,"Customer",7310
"732",586820,89,2014-12-29 01:19:00,"Powell Street BART",39,2014-12-29 01:20:00,"Powell Street BART",39,571,"Customer",92646
"733",586774,79,2014-12-28 17:56:00,"Market at 10th",67,2014-12-28 17:57:00,"Market at 10th",67,354,"Customer",45227
"734",586772,67,2014-12-28 17:54:00,"Market at 10th",67,2014-12-28 17:55:00,"Market at 10th",67,424,"Customer",45227
"735",585973,135,2014-12-26 15:46:00,"2nd at Townsend",61,2014-12-26 15:48:00,"2nd at Townsend",61,412,"Customer",NA
"736",585938,92,2014-12-26 15:03:00,"Golden Gate at Polk",59,2014-12-26 15:05:00,"Golden Gate at Polk",59,629,"Customer",NA
"737",585815,167,2014-12-26 11:57:00,"Civic Center BART (7th at Market)",72,2014-12-26 12:00:00,"Civic Center BART (7th at Market)",72,511,"Customer",60614
"738",585184,74,2014-12-24 10:52:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-12-24 10:53:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,442,"Subscriber",94105
"739",584667,72,2014-12-23 16:31:00,"Harry Bridges Plaza (Ferry Building)",50,2014-12-23 16:32:00,"Harry Bridges Plaza (Ferry Building)",50,534,"Customer",NA
"740",584536,178,2014-12-23 15:23:00,"Harry Bridges Plaza (Ferry Building)",50,2014-12-23 15:26:00,"Harry Bridges Plaza (Ferry Building)",50,270,"Customer",94530
"741",583659,76,2014-12-22 18:31:00,"Spear at Folsom",49,2014-12-22 18:32:00,"Spear at Folsom",49,534,"Subscriber",94107
"742",583654,86,2014-12-22 18:27:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-12-22 18:28:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,442,"Subscriber",94102
"743",583345,61,2014-12-22 16:19:00,"Mechanics Plaza (Market at Battery)",75,2014-12-22 16:20:00,"Mechanics Plaza (Market at Battery)",75,570,"Subscriber",94102
"744",583153,116,2014-12-22 13:45:00,"2nd at South Park",64,2014-12-22 13:47:00,"2nd at South Park",64,598,"Subscriber",94107
"745",582391,70,2014-12-21 18:24:00,"Townsend at 7th",65,2014-12-21 18:26:00,"Townsend at 7th",65,429,"Subscriber",94107
"746",582153,157,2014-12-21 09:31:00,"Howard at 2nd",63,2014-12-21 09:34:00,"Howard at 2nd",63,374,"Subscriber",94107
"747",581661,100,2014-12-19 21:19:00,"Market at Sansome",77,2014-12-19 21:21:00,"Market at Sansome",77,633,"Subscriber",94107
"748",581557,75,2014-12-19 18:32:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-12-19 18:33:00,"San Francisco Caltrain (Townsend at 4th)",70,406,"Subscriber",94133
"749",581153,75,2014-12-19 09:04:00,"Broadway St at Battery St",82,2014-12-19 09:05:00,"Broadway St at Battery St",82,403,"Subscriber",94107
"750",580968,108,2014-12-19 06:42:00,"Townsend at 7th",65,2014-12-19 06:44:00,"Townsend at 7th",65,56,"Subscriber",94107
"751",580497,113,2014-12-18 16:56:00,"Embarcadero at Sansome",60,2014-12-18 16:57:00,"Embarcadero at Sansome",60,406,"Customer",10009
"752",580048,116,2014-12-18 10:48:00,"Embarcadero at Bryant",54,2014-12-18 10:50:00,"Embarcadero at Bryant",54,367,"Subscriber",94107
"753",578946,82,2014-12-17 13:21:00,"Embarcadero at Folsom",51,2014-12-17 13:22:00,"Embarcadero at Folsom",51,604,"Subscriber",94117
"754",578518,74,2014-12-17 08:37:00,"Commercial at Montgomery",45,2014-12-17 08:38:00,"Commercial at Montgomery",45,382,"Subscriber",94133
"755",578171,70,2014-12-17 04:01:00,"Market at Sansome",77,2014-12-17 04:02:00,"Market at Sansome",77,281,"Subscriber",94111
"756",577492,131,2014-12-16 09:19:00,"Harry Bridges Plaza (Ferry Building)",50,2014-12-16 09:21:00,"Harry Bridges Plaza (Ferry Building)",50,267,"Subscriber",94590
"757",577063,66,2014-12-15 22:12:00,"Embarcadero at Bryant",54,2014-12-15 22:13:00,"Embarcadero at Bryant",54,288,"Subscriber",94105
"758",577025,148,2014-12-15 20:32:00,"Spear at Folsom",49,2014-12-15 20:34:00,"Spear at Folsom",49,481,"Subscriber",94107
"759",576472,135,2014-12-15 11:19:00,"Steuart at Market",74,2014-12-15 11:22:00,"Steuart at Market",74,471,"Subscriber",94551
"760",576265,75,2014-12-15 08:39:00,"Golden Gate at Polk",59,2014-12-15 08:40:00,"Golden Gate at Polk",59,508,"Subscriber",94102
"761",576216,75,2014-12-15 08:13:00,"Market at 10th",67,2014-12-15 08:14:00,"Market at 10th",67,633,"Subscriber",94107
"762",575912,66,2014-12-14 12:36:00,"Harry Bridges Plaza (Ferry Building)",50,2014-12-14 12:37:00,"Harry Bridges Plaza (Ferry Building)",50,421,"Subscriber",94404
"763",575620,82,2014-12-13 16:53:00,"Powell Street BART",39,2014-12-13 16:54:00,"Powell Street BART",39,372,"Subscriber",94107
"764",575455,78,2014-12-13 13:23:00,"Powell Street BART",39,2014-12-13 13:24:00,"Powell Street BART",39,372,"Subscriber",94103
"765",575437,97,2014-12-13 12:58:00,"Powell Street BART",39,2014-12-13 12:59:00,"Powell Street BART",39,517,"Customer",92102
"766",575425,174,2014-12-13 12:42:00,"Arena Green / SAP Center",14,2014-12-13 12:45:00,"Arena Green / SAP Center",14,22,"Subscriber",95113
"767",575350,88,2014-12-13 11:23:00,"San Francisco City Hall",58,2014-12-13 11:25:00,"San Francisco City Hall",58,381,"Subscriber",94107
"768",574993,86,2014-12-12 17:48:00,"Steuart at Market",74,2014-12-12 17:49:00,"Steuart at Market",74,522,"Subscriber",94111
"769",574684,70,2014-12-12 15:21:00,"Steuart at Market",74,2014-12-12 15:22:00,"Steuart at Market",74,471,"Subscriber",94109
"770",574497,74,2014-12-12 09:54:00,"Steuart at Market",74,2014-12-12 09:55:00,"Steuart at Market",74,471,"Subscriber",94612
"771",574356,122,2014-12-12 07:54:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-12-12 07:56:00,"San Francisco Caltrain 2 (330 Townsend)",69,451,"Subscriber",94301
"772",574197,85,2014-12-11 09:42:00,"Paseo de San Antonio",7,2014-12-11 09:43:00,"Paseo de San Antonio",7,138,"Subscriber",95113
"773",574024,93,2014-12-10 19:30:00,"Powell Street BART",39,2014-12-10 19:32:00,"Powell Street BART",39,607,"Subscriber",94103
"774",573825,168,2014-12-10 17:50:00,"Mountain View Caltrain Station",28,2014-12-10 17:53:00,"Mountain View Caltrain Station",28,218,"Subscriber",94103
"775",572848,86,2014-12-10 08:55:00,"Embarcadero at Folsom",51,2014-12-10 08:56:00,"Embarcadero at Folsom",51,547,"Subscriber",94110
"776",570544,71,2014-12-08 18:52:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-12-08 18:53:00,"Temporary Transbay Terminal (Howard at Beale)",55,534,"Subscriber",94118
"777",570229,98,2014-12-08 17:16:00,"Powell Street BART",39,2014-12-08 17:17:00,"Powell Street BART",39,300,"Customer",NA
"778",569966,73,2014-12-08 15:53:00,"Embarcadero at Folsom",51,2014-12-08 15:55:00,"Embarcadero at Folsom",51,589,"Subscriber",94070
"779",569847,127,2014-12-08 14:15:00,"Powell at Post (Union Square)",71,2014-12-08 14:17:00,"Powell at Post (Union Square)",71,552,"Customer",NA
"780",569702,60,2014-12-08 11:38:00,"2nd at South Park",64,2014-12-08 11:39:00,"2nd at South Park",64,659,"Subscriber",94107
"781",569620,84,2014-12-08 10:09:00,"Civic Center BART (7th at Market)",72,2014-12-08 10:10:00,"Civic Center BART (7th at Market)",72,326,"Subscriber",94111
"782",569426,66,2014-12-08 09:00:00,"Steuart at Market",74,2014-12-08 09:01:00,"Steuart at Market",74,260,"Subscriber",94612
"783",569340,92,2014-12-08 08:47:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-12-08 08:49:00,"Temporary Transbay Terminal (Howard at Beale)",55,374,"Subscriber",94618
"784",568350,144,2014-12-06 17:09:00,"Embarcadero at Sansome",60,2014-12-06 17:12:00,"Embarcadero at Sansome",60,611,"Customer",98121
"785",568115,66,2014-12-06 12:11:00,"Civic Center BART (7th at Market)",72,2014-12-06 12:12:00,"Civic Center BART (7th at Market)",72,537,"Customer",NA
"786",567482,69,2014-12-05 16:03:00,"San Pedro Square",6,2014-12-05 16:04:00,"San Pedro Square",6,200,"Subscriber",94110
"787",567207,95,2014-12-05 10:58:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-12-05 11:00:00,"San Francisco Caltrain 2 (330 Townsend)",69,562,"Subscriber",94107
"788",567134,81,2014-12-05 10:05:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-12-05 10:06:00,"San Francisco Caltrain 2 (330 Townsend)",69,562,"Subscriber",94103
"789",567050,179,2014-12-05 09:26:00,"2nd at South Park",64,2014-12-05 09:29:00,"2nd at South Park",64,16,"Subscriber",94107
"790",567033,68,2014-12-05 09:19:00,"Powell at Post (Union Square)",71,2014-12-05 09:20:00,"Powell at Post (Union Square)",71,590,"Subscriber",94115
"791",565941,76,2014-12-04 16:04:00,"Mountain View Caltrain Station",28,2014-12-04 16:05:00,"Mountain View Caltrain Station",28,157,"Subscriber",94107
"792",565934,69,2014-12-04 16:02:00,"Townsend at 7th",65,2014-12-04 16:03:00,"Townsend at 7th",65,614,"Subscriber",94526
"793",565858,89,2014-12-04 14:28:00,"Post at Kearny",47,2014-12-04 14:29:00,"Post at Kearny",47,438,"Customer",92109
"794",565586,146,2014-12-04 10:07:00,"Embarcadero at Bryant",54,2014-12-04 10:10:00,"Embarcadero at Bryant",54,358,"Subscriber",94111
"795",565561,62,2014-12-04 09:49:00,"Embarcadero at Bryant",54,2014-12-04 09:50:00,"Embarcadero at Bryant",54,358,"Subscriber",94107
"796",565478,86,2014-12-04 09:22:00,"Steuart at Market",74,2014-12-04 09:23:00,"Steuart at Market",74,371,"Subscriber",94708
"797",565469,120,2014-12-04 09:17:00,"Steuart at Market",74,2014-12-04 09:19:00,"Steuart at Market",74,371,"Subscriber",94708
"798",564874,86,2014-12-03 19:26:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-12-03 19:27:00,"San Francisco Caltrain (Townsend at 4th)",70,585,"Subscriber",94133
"799",564588,67,2014-12-03 17:09:00,"Commercial at Montgomery",45,2014-12-03 17:10:00,"Commercial at Montgomery",45,598,"Subscriber",94041
"800",564369,92,2014-12-03 14:31:00,"Commercial at Montgomery",45,2014-12-03 14:33:00,"Commercial at Montgomery",45,518,"Subscriber",94105
"801",564275,90,2014-12-03 10:25:00,"Market at Sansome",77,2014-12-03 10:26:00,"Market at Sansome",77,401,"Subscriber",94611
"802",563347,85,2014-12-02 10:44:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-12-02 10:45:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,315,"Subscriber",94107
"803",562072,105,2014-12-01 10:17:00,"Embarcadero at Bryant",54,2014-12-01 10:19:00,"Embarcadero at Bryant",54,368,"Subscriber",94111
"804",561899,106,2014-12-01 09:05:00,"Civic Center BART (7th at Market)",72,2014-12-01 09:07:00,"Civic Center BART (7th at Market)",72,300,"Subscriber",94518
"805",561167,150,2014-11-30 09:11:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-11-30 09:13:00,"Temporary Transbay Terminal (Howard at Beale)",55,434,"Subscriber",94107
"806",560855,150,2014-11-29 12:45:00,"Steuart at Market",74,2014-11-29 12:48:00,"Steuart at Market",74,268,"Subscriber",94131
"807",560805,177,2014-11-29 11:41:00,"Commercial at Montgomery",45,2014-11-29 11:44:00,"Commercial at Montgomery",45,520,"Subscriber",94107
"808",560468,85,2014-11-28 14:09:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-11-28 14:10:00,"Temporary Transbay Terminal (Howard at Beale)",55,441,"Customer",94704
"809",559566,140,2014-11-26 15:05:00,"Embarcadero at Folsom",51,2014-11-26 15:07:00,"Embarcadero at Folsom",51,507,"Subscriber",94105
"810",558803,146,2014-11-25 20:36:00,"Market at 4th",76,2014-11-25 20:38:00,"Market at 4th",76,16,"Customer",92078
"811",558722,145,2014-11-25 18:56:00,"2nd at South Park",64,2014-11-25 18:58:00,"2nd at South Park",64,85,"Subscriber",94107
"812",558712,87,2014-11-25 18:47:00,"Spear at Folsom",49,2014-11-25 18:49:00,"Spear at Folsom",49,373,"Subscriber",94110
"813",558630,78,2014-11-25 18:09:00,"Steuart at Market",74,2014-11-25 18:10:00,"Steuart at Market",74,611,"Subscriber",94133
"814",558228,100,2014-11-25 15:57:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-25 15:59:00,"San Francisco Caltrain 2 (330 Townsend)",69,398,"Subscriber",94107
"815",558163,171,2014-11-25 15:11:00,"Clay at Battery",41,2014-11-25 15:14:00,"Clay at Battery",41,618,"Customer",95673
"816",557768,75,2014-11-25 09:42:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-25 09:43:00,"San Francisco Caltrain 2 (330 Townsend)",69,400,"Subscriber",94107
"817",557603,70,2014-11-25 08:49:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-11-25 08:50:00,"Temporary Transbay Terminal (Howard at Beale)",55,491,"Subscriber",94610
"818",556714,65,2014-11-24 17:19:00,"Powell Street BART",39,2014-11-24 17:20:00,"Powell Street BART",39,375,"Subscriber",94107
"819",556685,111,2014-11-24 17:12:00,"San Jose Diridon Caltrain Station",2,2014-11-24 17:14:00,"San Jose Diridon Caltrain Station",2,716,"Subscriber",95112
"820",556115,84,2014-11-24 10:53:00,"2nd at South Park",64,2014-11-24 10:54:00,"2nd at South Park",64,372,"Subscriber",94107
"821",555232,92,2014-11-23 14:54:00,"Townsend at 7th",65,2014-11-23 14:55:00,"Townsend at 7th",65,447,"Subscriber",94105
"822",554606,116,2014-11-22 12:37:00,"Redwood City Public Library",24,2014-11-22 12:39:00,"Redwood City Public Library",24,252,"Subscriber",94002
"823",554044,172,2014-11-21 17:08:00,"2nd at South Park",64,2014-11-21 17:11:00,"2nd at South Park",64,222,"Subscriber",94107
"824",553840,119,2014-11-21 16:03:00,"Post at Kearny",47,2014-11-21 16:05:00,"Post at Kearny",47,687,"Subscriber",94102
"825",553283,75,2014-11-21 09:07:00,"Broadway St at Battery St",82,2014-11-21 09:09:00,"Broadway St at Battery St",82,69,"Subscriber",94107
"826",552929,132,2014-11-21 07:22:00,"SJSU - San Salvador at 9th",16,2014-11-21 07:24:00,"SJSU - San Salvador at 9th",16,198,"Subscriber",95112
"827",552825,87,2014-11-20 23:06:00,"Grant Avenue at Columbus Avenue",73,2014-11-20 23:07:00,"Grant Avenue at Columbus Avenue",73,282,"Subscriber",94133
"828",552273,78,2014-11-20 11:13:00,"Embarcadero at Bryant",54,2014-11-20 11:14:00,"Embarcadero at Bryant",54,275,"Subscriber",94107
"829",552255,115,2014-11-20 10:50:00,"Embarcadero at Bryant",54,2014-11-20 10:52:00,"Embarcadero at Bryant",54,275,"Subscriber",94105
"830",552062,133,2014-11-20 09:01:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-20 09:03:00,"San Francisco Caltrain 2 (330 Townsend)",69,495,"Subscriber",94577
"831",550693,89,2014-11-19 08:57:00,"Davis at Jackson",42,2014-11-19 08:59:00,"Davis at Jackson",42,578,"Subscriber",94111
"832",550568,155,2014-11-19 08:11:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-11-19 08:13:00,"San Francisco Caltrain (Townsend at 4th)",70,520,"Subscriber",94089
"833",550513,102,2014-11-19 07:56:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-11-19 07:58:00,"San Francisco Caltrain (Townsend at 4th)",70,373,"Subscriber",95126
"834",549322,171,2014-11-18 12:34:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-11-18 12:37:00,"Temporary Transbay Terminal (Howard at Beale)",55,331,"Subscriber",94107
"835",549254,65,2014-11-18 11:40:00,"Ryland Park",84,2014-11-18 11:41:00,"Ryland Park",84,28,"Subscriber",95112
"836",548002,81,2014-11-17 17:43:00,"Embarcadero at Bryant",54,2014-11-17 17:45:00,"Embarcadero at Bryant",54,393,"Subscriber",94110
"837",547684,172,2014-11-17 16:12:00,"Clay at Battery",41,2014-11-17 16:15:00,"Clay at Battery",41,510,"Subscriber",94310
"838",547516,105,2014-11-17 14:05:00,"Market at Sansome",77,2014-11-17 14:07:00,"Market at Sansome",77,524,"Subscriber",94107
"839",547248,131,2014-11-17 09:48:00,"Powell at Post (Union Square)",71,2014-11-17 09:51:00,"Powell at Post (Union Square)",71,634,"Subscriber",94109
"840",547063,63,2014-11-17 08:56:00,"South Van Ness at Market",66,2014-11-17 08:57:00,"South Van Ness at Market",66,339,"Subscriber",94110
"841",545959,108,2014-11-15 14:24:00,"Davis at Jackson",42,2014-11-15 14:26:00,"Davis at Jackson",42,430,"Customer",10038
"842",545958,131,2014-11-15 14:24:00,"Davis at Jackson",42,2014-11-15 14:26:00,"Davis at Jackson",42,514,"Customer",10038
"843",545812,133,2014-11-15 11:01:00,"Powell Street BART",39,2014-11-15 11:03:00,"Powell Street BART",39,439,"Customer",2020
"844",544292,67,2014-11-14 08:23:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-11-14 08:24:00,"San Francisco Caltrain (Townsend at 4th)",70,428,"Subscriber",94107
"845",542614,72,2014-11-13 08:26:00,"Harry Bridges Plaza (Ferry Building)",50,2014-11-13 08:28:00,"Harry Bridges Plaza (Ferry Building)",50,395,"Subscriber",94903
"846",541591,106,2014-11-12 15:45:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-11-12 15:46:00,"San Francisco Caltrain (Townsend at 4th)",70,282,"Subscriber",95112
"847",541396,73,2014-11-12 12:14:00,"Powell at Post (Union Square)",71,2014-11-12 12:16:00,"Powell at Post (Union Square)",71,417,"Subscriber",94107
"848",541197,135,2014-11-12 09:49:00,"Redwood City Public Library",24,2014-11-12 09:52:00,"Redwood City Public Library",24,225,"Customer",27312
"849",540874,95,2014-11-12 08:29:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-11-12 08:31:00,"San Francisco Caltrain (Townsend at 4th)",70,278,"Subscriber",92084
"850",539607,82,2014-11-11 11:59:00,"Harry Bridges Plaza (Ferry Building)",50,2014-11-11 12:01:00,"Harry Bridges Plaza (Ferry Building)",50,574,"Subscriber",94709
"851",537670,122,2014-11-10 11:03:00,"San Mateo County Center",23,2014-11-10 11:05:00,"San Mateo County Center",23,643,"Subscriber",94118
"852",537618,121,2014-11-10 10:19:00,"Castro Street and El Camino Real",32,2014-11-10 10:21:00,"Castro Street and El Camino Real",32,654,"Customer",95054
"853",536782,70,2014-11-09 17:13:00,"Market at 4th",76,2014-11-09 17:14:00,"Market at 4th",76,576,"Subscriber",94105
"854",536757,166,2014-11-09 16:31:00,"San Antonio Shopping Center",31,2014-11-09 16:34:00,"San Antonio Shopping Center",31,386,"Subscriber",94040
"855",536436,155,2014-11-09 09:45:00,"South Van Ness at Market",66,2014-11-09 09:48:00,"South Van Ness at Market",66,97,"Customer",90027
"856",536124,67,2014-11-08 17:05:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-08 17:07:00,"San Francisco Caltrain 2 (330 Townsend)",69,464,"Subscriber",94107
"857",536026,85,2014-11-08 15:26:00,"5th at Howard",57,2014-11-08 15:27:00,"5th at Howard",57,604,"Customer",93940
"858",535928,83,2014-11-08 13:55:00,"2nd at Folsom",62,2014-11-08 13:57:00,"2nd at Folsom",62,468,"Subscriber",94107
"859",535862,73,2014-11-08 12:56:00,"Embarcadero at Bryant",54,2014-11-08 12:58:00,"Embarcadero at Bryant",54,315,"Customer",94105
"860",534449,140,2014-11-07 10:52:00,"San Mateo County Center",23,2014-11-07 10:55:00,"San Mateo County Center",23,643,"Subscriber",94118
"861",534424,89,2014-11-07 10:34:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-11-07 10:36:00,"Temporary Transbay Terminal (Howard at Beale)",55,29,"Subscriber",94105
"862",534343,60,2014-11-07 09:45:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-11-07 09:46:00,"Temporary Transbay Terminal (Howard at Beale)",55,300,"Subscriber",94107
"863",534156,70,2014-11-07 08:49:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-07 08:50:00,"San Francisco Caltrain 2 (330 Townsend)",69,329,"Subscriber",95112
"864",534037,124,2014-11-07 08:24:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-07 08:27:00,"San Francisco Caltrain 2 (330 Townsend)",69,329,"Customer",94087
"865",533816,65,2014-11-07 07:05:00,"Paseo de San Antonio",7,2014-11-07 07:06:00,"Paseo de San Antonio",7,678,"Subscriber",95113
"866",533716,139,2014-11-06 21:24:00,"Market at 4th",76,2014-11-06 21:26:00,"Market at 4th",76,312,"Subscriber",94566
"867",533583,163,2014-11-06 18:56:00,"Powell Street BART",39,2014-11-06 18:59:00,"Powell Street BART",39,334,"Subscriber",94107
"868",532407,64,2014-11-06 09:17:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-11-06 09:19:00,"San Francisco Caltrain (Townsend at 4th)",70,531,"Subscriber",95125
"869",530596,175,2014-11-05 10:00:00,"Powell at Post (Union Square)",71,2014-11-05 10:03:00,"Powell at Post (Union Square)",71,567,"Customer",3006
"870",530279,152,2014-11-05 08:39:00,"San Jose Diridon Caltrain Station",2,2014-11-05 08:41:00,"San Jose Diridon Caltrain Station",2,716,"Subscriber",94041
"871",529785,104,2014-11-04 21:24:00,"Grant Avenue at Columbus Avenue",73,2014-11-04 21:26:00,"Grant Avenue at Columbus Avenue",73,677,"Subscriber",94133
"872",529441,112,2014-11-04 17:48:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-11-04 17:50:00,"San Francisco Caltrain 2 (330 Townsend)",69,321,"Subscriber",94102
"873",529256,92,2014-11-04 17:02:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,2014-11-04 17:03:00,"Yerba Buena Center of the Arts (3rd @ Howard)",68,524,"Subscriber",94903
"874",528588,73,2014-11-04 09:59:00,"Civic Center BART (7th at Market)",72,2014-11-04 10:00:00,"Civic Center BART (7th at Market)",72,475,"Subscriber",94547
"875",526831,121,2014-11-03 11:46:00,"Mezes Park",83,2014-11-03 11:48:00,"Mezes Park",83,78,"Subscriber",94063
"876",525505,73,2014-11-02 10:18:00,"Washington at Kearny",46,2014-11-02 10:19:00,"Washington at Kearny",46,327,"Customer",NA
"877",525133,91,2014-11-01 14:17:00,"Civic Center BART (7th at Market)",72,2014-11-01 14:19:00,"Civic Center BART (7th at Market)",72,467,"Customer",94107
"878",525093,125,2014-11-01 13:14:00,"Japantown",9,2014-11-01 13:16:00,"Japantown",9,230,"Subscriber",94110
"879",524733,174,2014-10-31 18:22:00,"Market at 10th",67,2014-10-31 18:25:00,"Market at 10th",67,397,"Subscriber",94403
"880",524083,96,2014-10-31 09:09:00,"San Francisco Caltrain (Townsend at 4th)",70,2014-10-31 09:11:00,"San Francisco Caltrain (Townsend at 4th)",70,430,"Subscriber",95125
"881",523786,102,2014-10-30 21:23:00,"San Francisco Caltrain 2 (330 Townsend)",69,2014-10-30 21:25:00,"San Francisco Caltrain 2 (330 Townsend)",69,374,"Subscriber",94105
"882",523746,88,2014-10-30 20:28:00,"Powell Street BART",39,2014-10-30 20:30:00,"Powell Street BART",39,600,"Subscriber",94107
"883",523538,84,2014-10-30 18:07:00,"Commercial at Montgomery",45,2014-10-30 18:09:00,"Commercial at Montgomery",45,314,"Subscriber",94610
"884",523346,74,2014-10-30 17:17:00,"San Jose Civic Center",3,2014-10-30 17:18:00,"San Jose Civic Center",3,665,"Subscriber",5112
"885",522990,165,2014-10-30 14:25:00,"2nd at Townsend",61,2014-10-30 14:27:00,"2nd at Townsend",61,634,"Subscriber",94061
"886",522970,113,2014-10-30 13:56:00,"Steuart at Market",74,2014-10-30 13:58:00,"Steuart at Market",74,282,"Subscriber",94105
"887",522908,94,2014-10-30 12:54:00,"2nd at Townsend",61,2014-10-30 12:56:00,"2nd at Townsend",61,545,"Subscriber",94133
"888",522072,62,2014-10-30 06:58:00,"San Jose Diridon Caltrain Station",2,2014-10-30 06:59:00,"San Jose Diridon Caltrain Station",2,716,"Subscriber",95020
"889",521346,139,2014-10-29 17:00:00,"Golden Gate at Polk",59,2014-10-29 17:03:00,"Golden Gate at Polk",59,109,"Subscriber",94305
"890",521269,71,2014-10-29 16:42:00,"Market at Sansome",77,2014-10-29 16:43:00,"Market at Sansome",77,427,"Subscriber",94107
"891",520896,100,2014-10-29 12:36:00,"Commercial at Montgomery",45,2014-10-29 12:38:00,"Commercial at Montgomery",45,625,"Subscriber",94117
"892",520600,168,2014-10-29 09:19:00,"San Jose Diridon Caltrain Station",2,2014-10-29 09:22:00,"San Jose Diridon Caltrain Station",2,716,"Subscriber",94105
"893",519313,104,2014-10-28 16:36:00,"Townsend at 7th",65,2014-10-28 16:38:00,"Townsend at 7th",65,368,"Subscriber",94501
"894",518413,72,2014-10-28 08:29:00,"Commercial at Montgomery",45,2014-10-28 08:30:00,"Commercial at Montgomery",45,328,"Subscriber",94133
"895",517976,101,2014-10-27 19:47:00,"Temporary Transbay Terminal (Howard at Beale)",55,2014-10-27 19:48:00,"Temporary Transbay Terminal (Howard at Beale)",55,622,"Subscriber",94107
"896",517593,108,2014-10-27 17:38:00,"Civic Center BART (7th at Market)",72,2014-10-27 17:40:00,"Civic Center BART (7th at Market)",72,191,"Subscriber",94611
"897",516957,91,2014-10-27 11:19:00,"Civic Center BART (7th at Market)",72,2014-10-27 11:20:00,"Civic Center BART (7th at Market)",72,191,"Subscriber",94103
"898",516939,116,2014-10-27 10:59:00,"Civic Center BART (7th at Market)",72,2014-10-27 11:01:00,"Civic Center BART (7th at Market)",72,191,"Subscriber",94547
"899",516843,129,2014-10-27 10:00:00,"Powell Street BART",39,2014-10-27 10:02:00,"Powell Street BART",39,358,"Subscriber",94103
"900",516152,64,2014-10-27 06:44:00,"Townsend at 7th",65,2014-10-27 06:46:00,"Townsend at 7th",65,503,"Subscriber",94107
"901",515776,92,2014-10-26 14:46:00,"2nd at Townsend",61,2014-10-26 14:47:00,"2nd at Townsend",61,600,"Customer",94703
"902",515552,125,2014-10-26 10:14:00,"Harry Bridges Plaza (Ferry Building)",50,2014-10-26 10:16:00,"Harry Bridges Plaza (Ferry Building)",50,209,"Subscriber",94105
"903",515506,97,2014-10-26 08:11:00,"Powell at Post (Union Square)",71,2014-10-26 08:13:00,"Powell at Post (Union Square)",71,27,"Subscriber",94107
"904",515475,178,2014-10-25 23:53:00,"2nd at Townsend",61,2014-10-25 23:56:00,"2nd at Townsend",61,600,"Customer",94925
"905",515387,75,2014-10-25 18:38:00,"Powell at Post (Union Square)",71,2014-10-25 18:39:00,"Powell at Post (Union Square)",71,27,"Customer",NA
"906",515264,140,2014-10-25 15:40:00,"MLK Library",11,2014-10-25 15:43:00,"MLK Library",11,152,"Customer",NA
"907",515169,73,2014-10-25 13:19:00,"Grant Avenue at Columbus Avenue",73,2014-10-25 13:20:00,"Grant Avenue at Columbus Avenue",73,633,"Subscriber",94403
"908",514922,85,2014-10-24 22:09:00,"Powell at Post (Union Square)",71,2014-10-24 22:11:00,"Powell at Post (Union Square)",71,27,"Subscriber",94110
